93 0.009300 0.000000 11.698074 17.610445 19.493880 19.961142 20.331654 22.044728 29.560230 53.207890 100.000000
94 0.009400 0.000000 11.651328 17.577894 19.482439 19.960361 20.342501 22.091609 29.690571 53.394887 100.000000
95 0.009500 0.000000 11.605075 17.545398 19.470913 19.959587 20.353546 22.138874 29.820696 53.579915 100.000000
96 0.009600 0.000000 11.559307 17.512961 19.459304 19.958823 20.364788 22.186515 29.950594 53.763005 100.000000
97 0.009700 0.000000 11.514016 17.480584 19.447615 19.958067 20.376228 22.234527 30.080258 53.944186 100.000000
98 0.009800 0.000000 11.469195 17.448270 19.435847 19.957322 20.387864 22.282903 30.209678 54.123486 100.000000
99 0.009900 0.000000 11.424838 17.416021 19.424002 19.956588 20.399697 22.331638 30.338846 54.300935 100.000000
100 0.010000 0.000000 11.380937 17.383839 19.412082 19.955866 20.411727 22.380724 30.467755 54.476561 100.000000
101 0.010100 0.000000 11.337485 17.351727 19.400089 19.955156 20.423953 22.430155 30.596397 54.650390 100.000000
102 0.010200 0.000000 11.294477 17.319685 19.388025 19.954460 20.436375 22.479926 30.724763 54.822449 100.000000
103 0.010300 0.000000 11.251904 17.287716 19.375891 19.953778 20.448993 22.530031 30.852848 54.992765 100.000000
104 0.010400 0.000000 11.209761 17.255821 19.363689 19.953111 20.461807 22.580462 30.980643 55.161364 100.000000
105 0.010500 0.000000 11.168041 17.224003 19.351422 19.952460 20.474816 22.631215 31.108144 55.328271 100.000000
106 0.010600 0.000000 11.126738 17.192263 19.339091 19.951825 20.488019 22.682283 31.235342 55.493511 100.000000
107 0.010700 0.000000 11.085847 17.160603 19.326697 19.951207 20.501416 22.733660 31.362233 55.657109 100.000000
108 0.010800 0.000000 11.045360 17.129024 19.314243 19.950608 20.515008 22.785341 31.488811 55.819089 100.000000
109 0.010900 0.000000 11.005272 17.097527 19.301730 19.950028 20.528792 22.837319 31.615070 55.979473 100.000000
110 0.011000 0.000000 10.965578 17.066115 19.289160 19.949467 20.542769 22.889588 31.741004 56.138287 100.000000
111 0.011100 0.000000 10.926272 17.034788 19.276535 19.948927 20.556938 22.942144 31.866608 56.295551 100.000000
112 0.011200 0.000000 10.887347 17.003547 19.263857 19.948409 20.571298 22.994980 31.991879 56.451289 100.000000
113 0.011300 0.000000 10.848799 16.972395 19.251127 19.947912 20.585849 23.048090 32.116810 56.605523 100.000000
114 0.011400 0.000000 10.810623 16.941331 19.238347 19.947438 20.600590 23.101468 32.241398 56.758274 100.000000
